gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
srfbp1,321.7040195764649,0.09689015970161109,0.15565468102939678,0.6224686534374929,0.533633749520062,0.7475754981319729
srgap1,392.66467460976315,0.5080804259577497,0.4460461151224193,1.139076002978537,0.25467145544271663,0.5122985637252099
srgap2,749.6537467979887,0.13368837325932437,0.1564698740718751,0.8544032776425322,0.39288158049280864,0.6422483616516833
srgap3,359.5249541427672,-0.48092553608053884,0.21311946522748526,-2.2566007078105015,0.02403303610761676,0.1436650969449992
srgn,542.3833118358283,1.0491929766882564,0.382890440668721,2.740191097108178,0.006140347141253992,0.06448391385762815
sri,389.8306244913386,0.3283389698566635,0.20383826804355273,1.610781787973736,0.107227291912503,0.32099100893780613
srl,37.51868944613368,-0.46673480424177993,0.26655869439517493,-1.7509644744502038,0.07995202958332745,0.27502518422408834
srm,127.34483370257406,0.6475426908103076,0.22578529743753237,2.867957737546937,0.004131307148104775,0.05192652286713035
srms,0.8946004654119132,0.8377207894879694,1.6503555927599418,0.5076001760850959,0.6117337671209488,
srp14,972.6518572176525,0.27894680155236357,0.2345643324005092,1.1892123525245648,0.23435611489281394,0.48906526509602705
srp19,603.920522179838,0.5232291703600912,0.1987658800926198,2.6323892718221042,0.008478665542888179,0.07792738030346202
srp68,508.4834084626256,0.17770784369547019,0.1427314935880354,1.2450499832110402,0.2131133777862837,0.46581271753924375
srp72,1456.096471607423,0.10907212392488863,0.14895737103601453,0.7322371707172346,0.46402382038985335,0.6980010819496428
srp9,3168.005438817359,0.14951454903662853,0.14958223558336223,0.9995474960882238,0.31752954280754775,0.5771609582950706
srpk1,844.474103293733,0.24721404752854245,0.12771329899099013,1.935695416856962,0.05290501612416737,0.22155658801464903
srpk2,693.054811272668,-0.17780977919151955,0.1952451488694551,-0.9107001132735278,0.3624534044086142,0.6158656196151803
srpk3,30.02713771011671,-0.004370269320851862,0.3634377167583573,-0.012024809532241172,0.9904058213415672,0.9963213406567326
srprb,676.2242898708982,0.6604931276391649,0.23888435630865817,2.7649074131323763,0.005693895447116709,0.061970555132835656
srpx,235.5341385558357,1.0349290044895336,0.4405861227573096,2.3489823011507087,0.018824801595687363,0.12496512827241266
srpx2,104.08864052934094,0.7135162206481342,0.22755876919614113,3.135525047743288,0.0017154677832761339,0.029667628986113283
srr,131.3662991413914,0.19518995969966874,0.20033137865433404,0.9743354286822102,0.3298900190209676,0.5880325593714139
