gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
acoxl,0.9678383090795112,0.5388618630671007,1.3125722358963055,0.41053882470638464,0.681410729177689,0.7883175996161123
acp1,1654.5239728851363,-0.3497634355768648,0.08441889730850499,-4.143188867993268,3.4250964214116596e-05,0.00018808503624476096
acp2,1309.2722045210983,-0.11762394776745023,0.10113875149154206,-1.1629958451413827,0.24483118816296512,0.3774132956677806
acp5,1877.7782526161193,-0.02290422631723132,0.12375281815813785,-0.1850804422729436,0.8531659413935337,0.9082548999307948
acp6,505.802946655169,-0.22608608995409102,0.12389104056207646,-1.824878449065968,0.06801937403492668,0.13683943550466013
acp7,1.2686951662592652,3.589919686108908,2.0784685476473803,1.7271946165229877,0.08413271736907614,0.16204451638403422
acr,0.4862777128953634,0.48132326578172924,1.949557955853462,0.24688841095314829,0.8049945854745395,0.8755971841695278
acrbp,31.003140988705265,0.14366176980855938,0.24621379224323217,0.5834838434503188,0.5595676302637511,0.6887651012769237
acrv1,9.111838417595179,-0.32878582619594304,0.4872794610481579,-0.674737706959188,0.49984242347816177,0.6369729674113812
acsbg1,10.45567269132737,0.9028731660445163,0.41566504580477753,2.1721171293016597,0.02984682927025441,0.0688402675104255
acsbg2,2.4871930920356813,-0.7411926629024442,0.7946628334915449,-0.9327133869415204,0.3509679711111928,0.49342547623919103
acsf2,1011.6892346979392,-0.7177167731142966,0.1475485332112459,-4.864275892778536,1.1487658401895436e-06,8.792356354132312e-06
acsf3,379.7293010316893,-0.05142100395174989,0.18694542402257455,-0.27505890674029315,0.7832709819311587,0.8622749050104681
acsl1,12795.055862122865,-1.3913014843202376,0.1327767335008292,-10.478503632652997,1.0844597764612795e-25,1.117472007891792e-23
acsl3,943.7998097329832,-0.09064484105966587,0.09432636153409439,-0.9609703966679788,0.3365670527666287,0.4786048378966549
acsl4,2481.40307863503,0.2823833247323601,0.13098606552918635,2.155827214074457,0.03109715963043367,0.07122006783149165
acsl5,10401.191484689298,-0.01348706388620504,0.17784750784341583,-0.07583498947918686,0.9395503786853304,0.9643642843180381
acsl6,9.86468818843341,-2.5811719383732914,0.5089725221143677,-5.071338483363733,3.950274500697196e-07,3.3248736848510817e-06
acsm1,7559.419595059434,-1.110826502659949,0.1332934785831132,-8.333689798389571,7.836107133853107e-17,3.2016094861171265e-15
acsm3,2522.9925942787945,-0.44442494372084684,0.13982779397039638,-3.1783734199149145,0.0014810387044497527,0.005254500355483249
acsm4,10.943496446959655,4.789371994098331,1.65081324605472,2.9012197506558994,,
acsm5,2203.948355346818,-0.9586643412057272,0.1564979022614451,-6.125732852343185,9.026715190521881e-10,1.2713606701504889e-08
acss1,34.82856473331167,1.006305251558867,0.25909172601541663,3.8839729351256445,0.00010276335177982966,0.0005023109912251597
acss2,5283.016989928806,-1.222598816488476,0.3253255233995533,-3.7580783816550523,0.00017122325050946012,0.0007945439180925743
acss3,395.1170172773313,-0.9734621583237607,0.16376248927152476,-5.9443536957338345,2.7754973285157725e-09,3.532771985633064e-08
acta1,548.0908191552354,0.48265897539126823,1.991151178607568,0.24240197358032678,0.80846870527625,0.8779925572890006
acta2,271.12395932902797,0.4025447672316007,0.2836938249453936,1.4189408856857704,0.15591625108054902,0.2649139600682364
actb,26535.204469083863,0.3473675077342798,0.08965820505264117,3.874352687858622,0.00010690848946819362,0.0005202137400719672
actbl2,0.0,,,,,
actc1,7.47050588755283,1.749808762654471,0.6430415926885076,2.7211439859413367,0.006505641816041727,0.018993763418751825
actg2,24.094007487975976,-0.4020619982147886,0.4281827001044989,-0.9389963632735852,0.3477326115275705,0.4902205768422883
actl10,0.3266283396019421,-0.41244297926391893,2.412339033972479,-0.17097222797275527,0.8642456029018186,
actl6a,463.1150048943793,-0.3159900376934756,0.10434061538416,-3.028447134704615,0.002458140815171551,0.008173643490773548
actl6b,1.9845059673431902,0.6455055288502178,0.9064268210406029,0.7121430146000752,0.4763762202571947,0.6151481076671711
actl7a,0.8996160432654731,-0.2178029956949541,1.395777268656936,-0.15604423469693804,0.8759981540172003,0.9235809607581286
actl7b,0.07732483937207658,0.06845039058335982,3.401018281146393,0.020126440061441542,0.9839425082960035,
actl9,0.6350294279250006,-1.6424736472132024,1.8580199356253555,-0.883991401664048,0.3767008544082313,0.5207214493760176
actn1,638.2797207892633,0.5126882634403679,0.17014269589270217,3.0132840011168436,0.002584369401194568,0.008538511653211765
