gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
abcd1,389.1794650485149,0.17457616605722046,0.10486520350402531,1.6647673415378368,0.09595918190407587,0.24622760904223445
abcd2,532.71352751653,0.7664983220105384,0.40897120578147916,1.87421097420754,0.06090135214488663,0.18045891381408424
abcd3,13017.633218234363,-0.3329115569715647,0.1191297999677508,-2.794527960776279,0.00519755458835307,0.03088074274686531
abcd4,133.46383445460123,-0.3341890519916718,0.16262043449179303,-2.0550249606456275,0.039876593882585964,0.13391871055698557
abce1,2950.145402736996,-0.28659036864470927,0.08914569531839732,-3.2148537023701307,0.0013051101841984605,0.010924222279735666
abcf1,1164.9969770649607,0.016180306908878693,0.11503702133153247,0.14065304126962433,0.8881440438298231,0.9493569618374361
abcf2,917.3717624887263,-0.180273608386086,0.07473452575526293,-2.412186423400042,0.01585717124866017,0.06880889790668161
abcf3,1108.9156720976055,-0.2501874598934142,0.08988461825897716,-2.78342907540164,0.00537876209440708,0.03165957106683741
abcg1,368.6652777000441,0.46739963455401684,0.10598446637506939,4.410076783327209,1.0333397266965778e-05,0.00022761604832879066
abcg2,2332.666555438153,-0.4280149169894461,0.09703142912428836,-4.411095671292219,1.0284885985839483e-05,0.00022737278908949691
abcg4,1.0564794133532844,1.0069593847768021,1.1012378940569894,0.9143886077758706,0.36051268578616,
abcg5,1501.2076248848896,0.0012391238403667616,0.1459245424211048,0.008491538296491168,0.9932248141180382,0.997828786437433
abcg8,1328.4496305273326,-0.34043076050608506,0.12056834442621532,-2.823550096222975,0.004749500287482607,0.02880793852532554
abhd10,141.77215210765118,0.014401091612886554,0.10502771811756734,0.13711705701123644,0.8909382702650886,0.9511230351136758
abhd11,479.81925307672526,0.03144344576234709,0.06770206213996792,0.4644385232659619,0.6423335952640634,0.8043750356706497
abhd12,628.6777114646445,0.07365877980526518,0.06876517626803925,1.0711639786707037,0.2840957050322085,0.5040359517869611
abhd12b,7.341671612385501,0.4166933045950819,0.5169948656044288,0.8059911854403382,0.4202479315787524,0.6351866930972998
abhd13,857.5385859986285,-0.08881593129084103,0.07220199297373073,-1.2301035973225136,0.21865831314701223,0.42598008774723717
abhd14a,152.18803287001833,-0.12704766787916308,0.11473159253913881,-1.1073468524881047,0.26814399484965157,0.4850890018854813
abhd14b,3131.8583214321134,0.10588168733521064,0.07710642017020904,1.3731889912860884,0.16969360115539223,0.3601160071535112
abhd15,850.9749505868059,-0.11036892560603667,0.08615392339507096,-1.2810667379583447,0.2001702257364919,0.40259272235695165
abhd16a,645.06985804609,0.011958826896037158,0.068788040400927,0.1738503790242584,0.8619830504586006,0.9366978926786992
abhd16b,1.9564601466025175,0.5623413745208491,0.8241520158514287,0.6823272451016164,0.49503204902225695,
abhd17a,742.1216149750549,0.04642345403273561,0.07843872246839438,0.5918435763846255,0.5539553398812485,0.7388303252899684
abhd17b,483.79187629951804,-0.09125015362985818,0.13583479029609863,-0.6717730666123685,0.5017281775231088,0.6985746117469281
abhd17c,890.5486316357425,0.027689088659895368,0.09918897466603477,0.27915490358805906,0.7801259501302176,0.8918139452510551
abhd18,761.5118039785547,-0.10787986619953155,0.08849228981689737,-1.2190877467714951,0.2228108900764082,0.43130076122127053
abhd2,1899.175538582201,0.5445611803043567,0.12484538650835954,4.361884692214025,1.2894682755114336e-05,0.00027150692663910033
abhd3,1154.469809764979,-0.08635550154851414,0.08774950954658223,-0.9841137801764227,0.32505957215831416,0.5473429560606907
abhd4,667.3040739866652,0.1609897144212658,0.09654699406661578,1.6674751604403721,0.09541995959386716,0.24527114479352727
abhd5,685.1807386971137,-0.1620998362061606,0.12232173862068901,-1.325192382270012,0.1851073513210818,0.38213606488365204
abhd6,371.7620330830739,-0.27521214626450907,0.16906258053806872,-1.6278714390174478,0.10355214861184373,0.2593774167442203
abhd8,85.55786678336464,0.5017293220805972,0.16009517453258415,3.133944065119091,0.001724737298135481,0.013461824172006646
abi1,1104.1450932070331,0.13944668659541243,0.056351756241676126,2.4745756990672403,0.0133394548248756,0.06104862866120481
abi2,238.5316158664226,0.47303737242323574,0.13831193058630753,3.4200764201469767,0.0006260354635011395,0.006192495860239062
abi3,144.54815850489535,0.6170418740318739,0.1634140278811154,3.7759418945402614,0.0001594041506751963,0.0020429653397516976
abi3bp,158.1836768505951,0.15409280067405687,0.16964334134949055,0.908333916605679,0.36370182832819853,0.5846687536979266
abl1,593.8180380078226,0.21574843765243507,0.12211439170013451,1.7667732250775927,0.07726621448483656,0.2125039757993341
abl2,338.6137686179419,-0.013166904097602185,0.09170558811794058,-0.1435779909144524,0.8858337212650433,0.9491801778929841
ablim1,601.2345674057067,0.03270320892688815,0.12621850856465194,0.25909994737528397,0.7955581254009795,0.9010431154902273
ablim2,47.732871097481485,-0.08878030790726421,0.17522659108606414,-0.5066600186478486,0.6123933881685653,0.7823809002317765
ablim3,345.63600719954775,-0.12511770323767304,0.12553431938533424,-0.9966812569686033,0.3189192502485614,0.5415113234844418
abo,0.08500369469185258,0.30376475420583193,3.401073696681462,0.08931436990095952,0.9288320741810876,
abr,223.8205157421826,0.648481706207852,0.1646134970029274,3.939420023355191,8.16788241117332e-05,0.001200164513612719
abra,2.380873961949714,-0.11927968369660445,1.1572854985520422,-0.10306850284207596,0.9179086029485555,
abracl,229.74933711693583,0.2088577539493011,0.10366169791852012,2.0148015915528115,0.04392544222966047,0.14335119449889464
abt1,225.3081703706764,-0.24521655026935604,0.10555139395823665,-2.3231957539696775,0.020168638778336367,0.08214321102438539
abtb1,521.1279620181571,0.03728681482025597,0.08123855884681108,0.4589792747378312,0.6462490491766546,0.8071961212161219
abtb2,228.01618695525033,-0.03407263069506104,0.24163556621936344,-0.1410083425555366,0.8878633517905898,0.9493527000153555
acaa2,19819.785630445327,-0.15277453718596712,0.07166732107297705,-2.131718262922101,0.03303001454063633,0.11721792002330501
acaca,4734.598193094885,0.04202655966037038,0.10719894329534295,0.39204266729181597,0.6950266881707713,0.8389397229566038
acacb,1710.0792349444498,-0.5614244425513061,0.16692744564799394,-3.3632842123230144,0.0007702102413478241,0.0072353263925994905
acad10,560.3088028712149,-0.05062219765208433,0.06413997907584279,-0.7892456215526005,0.4299684623058758,0.6436269396899871
acad11,9293.819012650525,-0.21212870547719773,0.08359281386537683,-2.537642838759122,0.011160181515026386,0.05383589946258953
acad8,1499.9632518117132,-0.09963216973820294,0.07208192135665807,-1.3822074642714848,0.16690800888561586,0.35627198449608155
acad9,1619.0487506608615,-0.01636360380051676,0.08799078532820234,-0.18596951646108317,0.8524686666314325,0.9323611973421372
acadl,2428.401862388354,-0.064292468812786,0.09072983663912584,-0.7086144006685101,0.47856379733921095,0.6815687407071114
acadm,5761.1254044543675,-0.2890755198377238,0.10027105759072691,-2.8829407685878197,0.003939815153658799,0.024899128808490333
acads,2583.4990223797645,0.0003242414805497381,0.059431984579862804,0.005455673116788365,0.9956470242452676,0.9988261786338214
acadsb,5007.737439532989,-0.13461027897112132,0.06703682952876695,-2.008004852218692,0.04464277605307054,0.14495167815840482
acadvl,8394.482091427277,-0.14882233590859648,0.05218729530479153,-2.8516966637075845,0.004348657668145034,0.02692839699912055
acan,0.0,,,,,
acap1,51.32166137844624,-0.028150483345506537,0.22247584210789983,-0.12653276454103124,0.899310215112324,0.95565713111177
acap2,820.1336227033124,0.16371220514221385,0.055052063492218174,2.973770550223884,0.0029416495166952506,0.019988183005469243
acap3,89.70143344257622,0.13954581997140922,0.14757653946909122,0.9455826818641186,0.34436148075377315,0.567252346893125
acat1,7988.596355581991,-0.33192724676599705,0.10861819885832705,-3.0559082203060335,0.002243799279651614,0.016248801824064223
acat2,2246.5222120138897,-0.3799166342138508,0.16625954428171266,-2.285081652636521,0.02230804041039237,0.088520481337334
acbd3,476.85271524199015,-0.03885129093215322,0.08714180122383519,-0.445839888394762,0.6557129062269731,0.8133381267588947
acbd4,750.6387462282004,-0.15375410955375135,0.07913251466341906,-1.9429953693210251,0.052016717818444136,0.16185699865359238
acbd5,7607.495842584701,-0.1975145634132052,0.11927591294168736,-1.6559467753541137,0.09773259789099978,0.24909293166801014
acbd6,353.05105664297065,-0.1349203282075381,0.07467028688969621,-1.8068810744874186,0.07078082399203477,0.19895017619067298
acbd7,0.41066774324486016,-0.666375569896315,1.8964283946321734,-0.3513845140594214,0.7252998986196431,
accs,95.14243389555755,0.033599133323556504,0.13366713495358143,0.25136420658095554,0.8015325384647778,0.9037978680997105
accsl,0.08256846100021174,0.30376475420583193,3.401073696681462,0.08931436990095952,0.9288320741810876,
acd,145.51002426781795,0.19503949876664603,0.11064275591511646,1.7627859786525704,0.07793659311943717,0.21362159681359733
ace,101.21712390385807,1.7325462660288349,0.4929841616977983,3.514405533967021,0.00044073940034331015,0.004660174110938656
ace2,158.4421164477969,3.83011935727651,1.2137334807571765,3.1556510700249656,,
acer1,11.416082283372745,0.33255061904396754,0.5178622960327466,0.642160322525081,0.5207690922880222,0.7136121889955342
acer2,444.1556002149212,0.2987996267052709,0.17509886234305846,1.7064624104744583,0.08792201920965796,0.2328408350747586
acer3,759.283045498846,-0.040552980963004075,0.062149594064894904,-0.6525059668235285,0.5140748248976967,0.7084295280255267
ache,7.740830882521635,0.006653350400890527,0.4281431366728028,0.015540014147126633,0.9876013616681013,0.995720442794906
acin1,923.861839433186,0.004125495341237094,0.06475516889179693,0.06370912796367834,0.9492018364506837,0.980056642854007
ackr1,22.14030845355119,1.568419405112591,0.3718093755625442,4.21834280735817,2.4610445385292798e-05,0.0004592254750048028
ackr2,61.5191458087859,0.017889989173118848,0.2078629844985849,0.08606625761808322,0.9314137465840464,0.9710994452616245
ackr3,45.569796493647324,0.20189416237903385,0.2554462301534821,0.7903587469571498,0.4293182870829553,0.6432884012747936
ackr4,92.83974463311911,-0.2169020812587614,0.14317906545323048,-1.514900803215625,0.1297975269436378,0.3028359447356655
acly,8460.521214184897,-0.510068954719385,0.22044483255178673,-2.3138167895115433,0.020677774006354045,0.08382302709255812
acmsd,694.8781355059392,-0.44202432198350594,0.3411409723363716,-1.2957233455606778,0.19507081532642234,0.39598168349503055
aco1,5900.048259056304,-0.1248991182040471,0.06099496837437697,-2.047695433456693,0.04058985158463125,0.1355638493898375
aco2,4115.372237756949,-0.0688269022000376,0.09707674798443468,-0.7089947245768198,0.4783277505675746,0.6815291352500211
acod1,37.15532241691001,1.2598473212977221,0.3848485168209125,3.273618751878902,0.0010617976451084909,0.009344211063892001
acot1,193.26615920148723,-0.8493234193952607,0.2576539436245994,-3.2963726750975755,0.0009794199842920082,0.008818412722071293
acot11,227.2323578732389,0.2324099846716495,0.17470349085289735,1.3303110518114476,0.18341580732452478,0.3800132559743526
acot12,2530.9398056283326,-0.09599268860848775,0.09926689889864619,-0.967016091703424,0.33353598939219786,0.5562141114664888
acot13,957.8145484364237,-0.030984157811217796,0.13109125015184445,-0.23635565131409228,0.8131567064412948,0.9105344539236088
acot2,82.52945200785932,0.14562309295128234,0.24156578574583001,0.6028299599700083,0.5466218137462805,0.7339693498659815
acot4,316.74006535359644,0.015041243863154101,0.2607949550611993,0.057674596732994535,0.9540078288747808,0.9825025896523728
acot6,20.130373020732943,-0.28666047377564546,0.2759268397741795,-1.0389002896936395,0.2988511116594157,0.5193522254023952
acot7,282.04920479548565,-0.06878395628631928,0.11043560160683362,-0.6228422291861995,0.5333882046903565,0.7244150856396582
acot8,230.33313433198657,-0.0694309802280298,0.08588649769694948,-0.8084039061997501,0.4188581040208408,0.6340268262430719
acot9,199.09410464434748,0.4778988145624262,0.1613622938010102,2.961651097695504,0.003059943125945096,0.020575362725537744
acox1,39324.162859073185,-0.3546018910170974,0.07485899750831053,-4.736930800839685,2.169792128047896e-06,6.081932345985523e-05
acox2,4202.156317744052,-0.46811541288923203,0.14989226057145288,-3.123012563187569,0.0017901010664751495,0.01385615857385771
acox3,768.8630143595989,0.2619848579420471,0.09915440129068384,2.642190911667198,0.00823716107970774,0.04337285207132878
acoxl,0.19092868742030822,-1.1389213099689717,3.3442484826191854,-0.34056121005607176,0.7334339353857404,
acp1,1808.692397354858,-0.2521068825271438,0.07815352487221892,-3.22579030106881,0.0012562536284247844,0.01061040381920084
acp2,1239.9115549365288,-0.1230773373629706,0.1032542455662829,-1.1919833096253896,0.2332677897290526,0.4433403012749
acp5,1817.8543214878666,0.09746850187083687,0.05972413476019627,1.6319784666984527,0.1026840225040356,0.2585098488138312
acp6,571.9452902920032,0.03325835885943028,0.07038483238045389,0.4725216745513802,0.6365544746512708,0.80052446988317
acp7,0.0,,,,,
acr,0.5869093218066616,0.254282568279627,1.592000514236374,0.15972517973814682,0.8730975649865822,
acrbp,28.948663711818295,0.21619800554309124,0.3150972558033604,0.6861310327564762,0.4926304833429409,0.6918602379464561
acrv1,9.277340591504329,0.6363563278387444,0.38308662996588844,1.661129045133755,0.09668753219725336,0.24726013027350696
acsbg1,7.675977836358666,0.5595750912593445,0.441094932772022,1.2686046691644004,0.20458209818943351,0.40819410260811057
acsbg2,2.241600754099258,0.6410484729802441,0.866965403564459,0.7394164407767884,0.4596541620042881,
acsf2,1205.6040951264874,-0.22400893448877307,0.0883437295520298,-2.5356517731894437,0.011223828057597996,0.05400305213600431
acsf3,375.9544677058725,-0.14993397410578047,0.07796876301407929,-1.9230005493187825,0.054479980870724726,0.16710223093959717
acsl1,16238.739664074807,-0.3227558156599231,0.1330118329904077,-2.4265195690010457,0.015244428162813245,0.06684307247545677
acsl3,899.3970244996598,-0.03367094814223694,0.15249171232445766,-0.22080510231661005,0.8252441905610085,0.9175511854927594
acsl4,2065.3262208008355,0.012713515770261901,0.10012595887839781,0.12697522113823015,0.8989600104524134,0.9556518916406185
acsl5,10273.164357301112,-0.44293720859751845,0.12890574821342365,-3.4361323271958866,0.0005900826826016217,0.005899368631578158
acsl6,11.288677196754149,-1.6942747327596834,0.550344955542805,-3.0785686607931577,0.0020799759355181672,0.015497033719695515
acsm1,8739.801135315704,-0.29748825286997715,0.060945522986997146,-4.881215851301283,1.0543375983069654e-06,3.358660218018803e-05
acsm3,3416.110994601602,-0.0933499790458392,0.10065527923881906,-0.9274225828170721,0.35370717000848306,0.5758476086375531
acsm4,0.973382781235927,1.4132538090273483,1.3447654434786114,1.0509295995676187,0.2932909246548645,
acsm5,3393.6657183041098,-0.10310286901858323,0.11375380928778174,-0.9063684958254623,0.3647408420025644,0.5854085690802863
acss1,41.32627485105079,1.1599449406643476,0.4228562687006607,2.7431187060998043,0.0060858680762285984,0.03466357494729552
acss2,6572.01092556546,-0.794379631179779,0.20985350986600038,-3.7854007382913033,0.00015346108069471472,0.001985668588903787
acss3,574.8588960055117,0.017874265452405384,0.19852441502011783,0.09003560318056629,0.928258922463514,0.9703107864903685
acta1,175.61992950115368,-3.364276082574928,2.0629376804161446,-1.6308180874839961,,
acta2,209.82124434544247,-0.05041265633904695,0.30265713872284455,-0.16656688341064332,0.8677108528228026,0.9398845712369795
actb,19305.155273210654,0.096447233491587,0.09843880749676776,0.9797684058165155,0.3272004509133162,0.5498036650609052
actbl2,0.0,,,,,
actc1,1.7649683150607267,-0.9204080271296943,1.2968593252959475,-0.7097207917440499,0.4778772961233205,
actg2,27.103824002827434,0.16523784776671052,0.5465149840974286,0.30234824766900287,0.7623866019442777,0.880407819961722
actl10,0.4169981221367338,0.29610286619855947,1.8900670500710204,0.1566626253748158,0.8755107439202857,
actl6a,475.8222554784181,-0.31274756522190755,0.08791325213126217,-3.557456443028044,0.00037446316794648507,0.004079766130490565
actl6b,2.587531435560171,0.22042523343627218,0.863115517887048,0.2553832353470885,0.7984271178519595,
actl7a,1.2182536773786647,-0.018590984553207086,1.2041204096362987,-0.015439472999899105,0.9876815722740367,
actl7b,0.0,,,,,
actl9,1.1954716080594354,0.1978611477857911,1.252844007019946,0.1579295959250584,0.8745122765383347,
actn1,590.0521011536545,0.2936365571523606,0.08404808053902431,3.49367356481178,0.0004764231797298717,0.004959132189006391
actn2,22.386360322737243,-0.848859080004131,0.601690716913556,-1.4107897232625666,,
actn3,9.393953177883335,-0.4639472394037409,0.8371213620012542,-0.554217417525472,0.5794300595904516,0.7570013598761368
actn4,1481.0123747218051,-0.1437443142856925,0.12658300843949713,-1.1355735343768354,0.256135090369226,0.47136556291563575
actr10,1021.316599696877,-0.05089444653116756,0.061380933909573804,-0.8291572527414636,0.40701543028224585,0.6238093543800503
actr1a,1307.5542765468147,-0.07503187142958483,0.0776991822338553,-0.9656713143229417,0.33420867786432207,0.5566475536214185
actr1b,1231.9079759191047,0.0425314789167961,0.063737558536478,0.6672906821878762,0.504586477008599,0.7011868641462522
actr2,3664.971774150356,-0.0027487537362261114,0.05485461054674767,-0.05010980314742358,0.9600348877719482,0.9845326094540038
actr3,2233.6818799479097,0.24762444081950333,0.05566831458986162,4.448211566020736,8.65882222443232e-06,0.0001990381161703316
actr3b,9.176141284032747,0.012675649370478388,0.3776488250179412,0.03356464665255134,0.9732243142580701,0.9894098734545856
actr5,156.5371696958533,-0.023756537856641065,0.11953769436614603,-0.1987367916255301,0.842468642478129,0.9270111587652133
actr6,344.69579023220086,-0.10111652967924202,0.11188783197067591,-0.9037312449287882,0.3661379271220053,0.586846025870304
actr8,584.9003936109128,-0.15975054215803577,0.06878165603852324,-2.3225748165842743,0.020202004895933517,0.082223921335327
actrt1,0.0,,,,,
actrt2,0.0,,,,,
actrt3,0.6634445312309057,-0.8524126649891022,1.9741983417486935,-0.43177660874441687,0.665903781860335,
acvr1,213.89244819682565,0.13400912132714146,0.12615418802402115,1.0622645464740708,0.2881156046030138,0.5086987485415547
acvr1b,298.0606780465699,-0.015239963057423514,0.11429713628379887,-0.13333635078645198,0.8939273804798672,0.9527633939197108
acvr1c,13.419395292106495,-0.6070551371669367,0.46885958978660514,-1.294748258094133,0.19540708652037897,0.39633285579843575
acvr2a,847.3688402828429,-0.06595830034325788,0.06314782090392423,-1.044506356658128,0.29625117976582416,0.5168725916455923
acvr2b,68.65629451837056,-0.5032391414808188,0.15804080129105025,-3.1842355731545946,0.0014513684556680957,0.011806473824694153
acvrl1,127.64769051330666,0.17810903940096678,0.12533792491872836,1.4210307017325863,0.15530783418507138,0.34052787108271454
acy1,769.3901454639267,0.11104899415714167,0.10923966173706094,1.0165629624928332,0.3093613810154968,0.5306990905056721
acy3,956.6802589068997,-0.0833146679507885,0.07859530930878844,-1.0600463142585068,0.2891235296702984,0.5095980655835626
acyp1,165.73795308088745,-0.08614455671908931,0.13611649396080114,-0.6328737555045845,0.5268160874216274,0.7192313670457022
acyp2,39.011441385446254,-0.2008872829403399,0.2228825228773356,-0.9013146492912731,0.36742104704956735,0.5876122345553564
ada,204.23102213903664,2.5571227112878003,0.989944886214699,2.583096035846598,,
adad1,0.0,,,,,
adad2,0.0,,,,,
adam10,931.0338244751323,0.2714113382515288,0.07131981426048543,3.8055530719729247,0.0001414876703859024,0.0018625117738326437
adam11,83.32084028619653,0.6300268395278227,0.2590418578517641,2.4321429932314396,0.015009780303300684,0.06600496505114506
adam12,199.06579843907704,-0.12254823943503593,0.1841909899498218,-0.6653324327559188,0.5058378907932322,0.7022022738828158
adam15,124.25881169240107,0.5204166777481535,0.15309601366608738,3.399283007349995,0.0006756276708821924,0.006520747157182013
adam17,810.1435951657163,0.2932853162034543,0.08148680397314662,3.5991755953528917,0.0003192275884218158,0.003561089375620936
adam18,0.0,,,,,
adam19,62.21967254485471,0.2558808558156299,0.17516808589331342,1.4607732596420264,0.1440776765415522,0.32509216586443934
adam2,0.9621091474638938,-2.2446176939411004,1.5038662956499669,-1.4925646651127207,0.13555117849436468,
adam20,0.0,,,,,
adam21,2.3198376491180923,0.46436120958290766,0.7724121269940931,0.6011832198828991,0.547717959577118,
adam22,27.81588669504758,0.33415887999203175,0.23335466501800264,1.431978572042913,0.1521499538538235,0.33679445375229905
adam23,729.0995485891586,0.4246069118771481,0.17898006173817813,2.3723699039633055,0.017674386170088322,0.07450990793551997
adam28,7.696930103074689,-0.12581811177119492,0.47274113033929105,-0.2661458961290168,0.7901268492292742,0.8977503809301349
adam29,0.0,,,,,
adam30,0.2424200134765043,0.30376742842210125,2.836369414409223,0.10709727261862041,0.9147118108593391,
adam32,4.587825546915032,2.6812053513975664,0.6896724207444805,3.8876505290776833,0.00010121921631488909,
adam33,17.218911950424125,-0.07017157095357757,0.31116627261285884,-0.2255114937886676,0.8215813848919906,0.9154941995921716
adam5,0.47573970574324775,0.664401131225626,2.0629022541658295,0.32207106753794706,0.7473988561737672,
adam7,0.8483893399470886,-0.788555407381888,1.3407474735510185,-0.5881461072556566,0.556434227418189,
adam8,129.02215513486638,1.1981279396534452,0.3340088042092517,3.587114844142956,0.00033435708581406627,0.0037175168027652142
adam9,1868.1516835296673,-0.05356368355334134,0.053618756976780646,-0.9989728701942278,0.3178078338274838,0.5400474375620109
adamdec1,131.3541937196166,-0.2785049640420675,0.2170871615695561,-1.2829177093129607,0.1995209077598532,0.4017707541098073
adamts1,324.6480208308066,-0.2578169370225136,0.13090437934972468,-1.969505820227212,0.04889503488276629,0.15470256474768884
adamts10,143.1502848856314,0.3695200240472198,0.11499034272945007,3.213487457086971,0.0013113352542924426,0.010961209353545024
adamts12,35.9994190225698,1.6126397647956383,0.2332803083980784,6.91288422871839,4.748975103809993e-12,5.489362936661133e-10
adamts13,156.3046862533237,-0.06949859891952903,0.11055608881351998,-0.6286275108443417,0.5295929452122987,0.7210697484556265
