Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Primary bile acid biosynthesis,-0.6773587758004432,-1.6951611219272562,0.019933554817275746,0.041210215295296684,0.213,9/16,13.73%,cyp8b1;cyp7b1;hsd3b7;cyp27a1;cyp46a1;acox2;cyp7a1;baat;hsd17b4
prerank,Cardiac muscle contraction,-0.48529569640444586,-1.690257630115863,0.006369426751592357,0.037460690465494,0.218,14/78,3.56%,atp2a1;myl2;trdn;cacna1s;myl3;cox6a2;cacng1;myh7;hrc;slc8a3;tpm2;cacng6;actc1;fxyd2
prerank,Staphylococcus aureus infection,0.6252028679821527,1.6659534572931767,0.0025806451612903226,0.05169973702104651,0.339,26/49,17.64%,krt20;camp;krt12;defa5;krt17;krt19;itgam;fpr2;c5ar1;defb1;itgb2;il10;krt15;ptafr;c3ar1;fpr1;selplg;krt13;icam1;itgal;c1qb;c1qc;krt14;krt10;c1qa;krt35
prerank,ECM-receptor interaction,0.5632714134614506,1.63945681600452,0.0012135922330097086,0.0647980505513091,0.431,43/86,18.80%,col4a5;lama2;tnc;itga8;col6a3;col1a2;col1a1;itga11;frem1;col6a1;col6a6;thbs2;vwf;itga6;spp1;sv2a;col6a2;itgb6;col4a1;cd44;col4a2;tnxb;frem2;itga4;thbs1;lamc2;itga2;col4a6;itgb4;hspg2;lamc1;gp1ba;thbs3;gp9;dmp1;cd36;lamb2;gp5;itga9;itgb7;lamc3;lamb1;itga10
prerank,Protein processing in endoplasmic reticulum,-0.43001219525297846,-1.637767979166121,0.00980392156862745,0.053619932957804886,0.314,86/150,30.73%,hsp90aa1;derl3;hyou1;syvn1;vcp;rad23b;sec23b;dnajb2;sec61g;dnaja1;ubxn4;hspa1a;nsfl1c;preb;atf6;atf4;rpn1;herpud1;pdia4;nploc4;derl2;hspa1l;hsp90b1;rrbp1;dnajb11;pdia6;dnajc3;hspa5;sil1;sec24d;ubxn2a;ern1;ssr4;tram1;fbxo6;ssr1;hsph1;ganab;sar1b;derl1;rnf185;ubqln1;yod1;plaa;ngly1;canx;rad23a;hspbp1;sec63;sec13;amfr;ssr3;dnajc1;eif2ak2;eif2s1;sec61a1;ube2j2;ubxn1;edem3;map3k5;sec24a;dnajb1;calr;pdia3;sel1l;lman1;sec62;eif2ak3;svip;bag2;uggt1;sec61b;txndc5;hsp90ab1;prkcsh;ube2g2;sec24c;sar1a;hspa2;p4hb;bag1;sec31a;dad1;lman2;sec23a;ssr2
prerank,Malaria,0.6196153282562852,1.6251969806453015,0.005242463958060288,0.07320400121248863,0.516,24/43,19.32%,il12a;ackr1;gypa;tgfb2;thbs2;tnf;itgb2;tlr2;il10;csf3;tgfb1;il6;vcam1;thbs1;icam1;itgal;tlr9;thbs3;tgfb3;ccl2;cd36;tlr4;gypc;sele
prerank,C-type lectin receptor signaling pathway,0.5483765073138237,1.62471384757176,0.001177856301531213,0.06706298461375758,0.518,31/95,18.92%,il12a;clec4e;mapk13;calml4;clec7a;clec4d;pak1;src;card9;tnf;egr2;relb;pik3cd;il10;lsp1;pycard;plcg2;fcer1g;syk;nfatc4;il6;casp1;itpr3;prkcd;nfkb2;akt3;egr3;clec1b;rras;mapk3;nlrp3
prerank,Proteoglycans in cancer,0.5145977061379319,1.6138262626361175,0.0,0.07003214187209338,0.559,60/195,19.16%,mmp2;twist2;mapk13;lum;wnt10b;wnt7b;col1a2;col1a1;wnt6;pak1;wnt8a;src;cd63;tgfb2;cdkn1a;tnf;wnt9b;tlr2;mmp9;pik3cd;tiam1;prkcb;fzd10;myc;plcg2;plaur;iqgap1;hbegf;wnt7a;vav1;cd44;ezr;erbb2;shh;tgfb1;vav3;wnt5a;thbs1;itpr3;flna;itga2;hspg2;hcls1;fgfr1;akt3;timp3;gpc3;fzd4;esr1;msn;flnc;fzd1;hpse2;fzd2;tlr4;ptpn6;rras;mapk3;wnt4;wnt2
prerank,Bile secretion,0.5758153607455074,1.6124418888415986,0.0049813200498132005,0.06602202267555404,0.564,11/70,4.70%,slc9a3;sct;slc5a1;cftr;sult2a1;atp1b4;slc4a5;slc51a;adcy2;ugt1a9;atp1b2
prerank,Insulin secretion,0.5657388490898125,1.6083397427207797,0.0012239902080783353,0.06406527776639931,0.576,24/82,11.94%,gip;cck;pdx1;rims2;atp1b4;kcnn3;adcy2;kcnu1;gcg;atp1b2;snap25;glp1r;kcnn4;creb3l4;cacna1c;atp1a3;prkcb;trpm4;creb3l1;plcb2;chrm3;cacna1f;adcy7;itpr3
prerank,Natural killer cell mediated cytotoxicity,0.5603534118225365,1.6044771471974162,0.004878048780487805,0.06343718680790522,0.599,36/84,20.63%,ncr1;pak1;raet1e;klrd1;klrc3;cd244;tnf;itgb2;gzmb;cd48;pik3cd;prkcb;tyrobp;plcg2;vav1;fcer1g;syk;rac2;vav3;rac3;tnfrsf10b;icam1;itgal;lcp2;icam2;tnfsf10;fyn;ifngr1;shc2;klrc1;ptpn6;mapk3;klrc2;hcst;prkca;nfatc2
