Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Platelet activation,0.40255911456098437,1.328445714548792,0.04801920768307323,0.18299961642501278,1.0,47/116,25.55%,adcy8;col1a1;gp1bb;src;col1a2;p2rx1;pik3r6;col3a1;apbb1ip;fermt3;vamp8;f2r;lyn;pik3cg;myl12b;adcy3;rap1a;p2ry12;actb;syk;btk;gna13;pik3r5;myl12a;fcer1g;plcb2;mapk11;ptgs1;itga2b;itgb3;ppp1ca;plcb3;itgb1;mapk1;lcp2;p2ry1;rhoa;itpr1;pik3r2;itpr3;pik3cd;adcy7;pla2g4a;gnai3;gnas;gnai2;vasp
prerank,Intestinal immune network for IgA production,0.4930788214331684,1.3254682276383332,0.11748251748251748,0.18503620864657516,1.0,13/31,19.93%,cxcr4;icos;il2;ccl25;cd80;cd86;itga4;pigr;tnfsf13;ccr10;tgfb1;tnfrsf13c;il6
prerank,Th1 and Th2 cell differentiation,0.4219255094522187,1.3219504549171415,0.08035714285714286,0.18801313367092268,1.0,24/76,23.04%,jun;ppp3r2;fos;il2;ifng;dll3;nfkbie;mapk10;jag2;cd3d;ifngr2;il13;cd3e;ifngr1;maml2;jak3;mapk11;zap70;ikbkg;stat1;mapk1;stat4;il2ra;cd247
prerank,Regulation of actin cytoskeleton,0.3763885168563128,1.3176533355207245,0.033936651583710405,0.19215356852826718,1.0,77/204,22.91%,egf;diaph3;iqgap3;fgf21;cxcr4;fgf20;tmsb4x;itga11;mras;lpar2;src;itgb2;itgax;myl7;fgf23;itga6;itgam;msn;gna12;rac2;rras;bdkrb2;pdgfrb;cfl1;fgf17;chrm3;itga4;arpc5;pfn4;gsn;lpar5;pdgfa;f2r;rac3;actr2;myl12b;arpc3;actb;fgfr2;slc9a1;arpc2;limk2;lpar1;gna13;itgav;myl12a;hras;arpc5l;actn1;cdc42;pip4k2a;itga2b;bdkrb1;itgb3;ppp1ca;pdgfra;itgae;arpc4;itgb1;gng12;mapk1;iqgap1;pip5k1c;rac1;nras;ezr;rhoa;bcar1;fgf18;pfn3;chrm4;brk1;pik3r2;fgf2;pfn1;arpc1b;pik3cd
prerank,Hippo signaling pathway,0.3821559221564858,1.3172998328433876,0.04866743916570104,0.19098477943941172,1.0,48/155,20.87%,fzd2;serpine1;wnt1;wnt10b;fzd10;wnt4;id1;bbc3;myc;itgb2;ajuba;tead4;lef1;ywhah;wnt11;birc3;nkd2;rassf4;gli2;bmp2;wwc1;ccnd1;rassf2;ywhaz;wnt2;wnt16;tead2;fzd7;fzd3;frmd6;tgfb3;actb;mob1b;fzd8;bmpr1b;ywhab;tgfbr1;ccnd3;tgfb1;ppp1ca;ywhag;cdh1;ppp2r1a;sox2;yap1;csnk1e;dchs1;llgl1
prerank,Folate biosynthesis,0.5125977923739959,1.3156913921959517,0.15201192250372578,0.19164375984037882,1.0,2/21,6.43%,akr1b10;alpi
prerank,Retinol metabolism,-0.4034504851321035,-1.313503691115603,0.09621993127147767,0.4626815922599295,0.986,11/37,9.94%,cyp1a1;cyp1a2;cyp26c1;aox1;awat2;cyp26b1;rdh12;cyp2s1;adh7;ugt2a2;ugt2a1
prerank,Lysine degradation,-0.35878385042929206,-1.3126215006431765,0.059574468085106386,0.4234728149599173,0.986,23/58,29.74%,aass;smyd1;gcdh;aadat;aldh7a1;ehmt1;dhtkd1;aldh3a2;ash1l;setdb2;kmt2a;setdb1;ezh1;kmt2c;aldh2;prdm16;dot1l;setd2;pipox;ehmt2;kmt2e;dlst;suv39h1
prerank,ECM-receptor interaction,0.4045501906479002,1.3122221479288632,0.07125,0.19435200814321293,1.0,35/87,22.55%,col1a1;ibsp;lamc3;gp1bb;itga11;thbs1;col6a5;frem2;thbs2;col1a2;itga6;lamb3;col4a4;hmmr;cd44;col4a1;lama3;itga4;col4a2;spp1;col4a5;col4a3;npnt;itgav;cd36;dspp;col6a2;itga2b;tnc;itgb3;itgb1;tnxb;dmp1;col9a3;sdc1
prerank,Various types of N-glycan biosynthesis,0.472899557160015,1.309110093790181,0.12342215988779803,0.19717435389805765,1.0,18/37,29.05%,b4galnt4;chst9;chst8;mgat4a;tusc3;alg3;hexb;b4galnt3;b4galt1;b4galt2;dad1;mgat2;mgat4d;rpn2;alg1;rpn1;mgat4c;ddost
prerank,Th17 cell differentiation,0.4034604366713589,1.3040015659684268,0.08104738154613467,0.2029240864621418,1.0,30/88,23.04%,il1b;jun;ppp3r2;fos;il2;ifng;nfkbie;mapk10;cd3d;ifngr2;runx1;cd3e;ifngr1;jak3;mapk11;zap70;tgfbr1;ikbkg;tgfb1;hsp90aa1;stat1;mapk1;il6;rara;stat3;mtor;hif1a;il2ra;tgfbr2;cd247
prerank,VEGF signaling pathway,0.43496594369712493,1.3029034170665912,0.10053619302949061,0.20285570842338146,1.0,21/56,23.67%,ppp3r2;src;prkcg;rac2;sphk1;rac3;ptgs2;shc2;hras;mapkapk2;mapk11;prkcb;cdc42;hspb1;mapk1;rac1;nras;pik3r2;pik3cd;pla2g4a;map2k2
prerank,Focal adhesion,0.36896210129433177,1.300869928173491,0.04954954954954955,0.20409190411199366,1.0,66/193,22.18%,egf;col1a1;ibsp;jun;lamc3;itga11;zyx;thbs1;src;col6a5;prkcg;thbs2;myl7;col1a2;itga6;lamb3;col4a4;birc3;mapk10;rac2;col4a1;hgf;pdgfrb;lama3;shc3;itga4;ccnd1;col4a2;pdgfa;spp1;cav2;col4a5;bcl2;parvb;col4a3;rac3;myl12b;pgf;rap1a;actb;shc2;itgav;myl12a;hras;shc1;prkcb;actn1;ccnd3;cdc42;col6a2;itga2b;tnc;itgb3;ppp1ca;pdgfra;itgb1;capn2;mapk1;pip5k1c;rac1;rhoa;tnxb;bcar1;col9a3;ilk;pik3r2
prerank,PPAR signaling pathway,0.4172895410656385,1.3002277648023086,0.10146862483311081,0.20316867866858065,1.0,25/69,24.51%,lpl;acsl4;me1;hmgcs1;fabp5;fabp4;plin2;pltp;slc27a4;plin1;fads2;cpt1a;cd36;acsl3;apoc3;apoa1;fabp6;gk;ilk;angptl4;olr1;plin4;fabp3;cpt2;ubc
prerank,beta-Alanine metabolism,-0.41526650915342916,-1.2985741842397502,0.12162162162162163,0.4211514731403232,0.989,12/30,12.93%,aldh6a1;gad2;carns1;aldh3b2;gad1;abat;aldh7a1;aoc2;dpyd;upb1;cndp1;aldh3a2
prerank,JAK-STAT signaling pathway,0.37806894761005194,1.2956751717863055,0.06529625151148731,0.20777050727687854,1.0,41/135,22.96%,crlf2;egf;osm;lif;epo;il9r;cdkn1a;il2;socs3;myc;il19;ifng;ifngr2;pdgfrb;socs1;ccnd1;pdgfa;il13;csf2rb;bcl2;cish;ifngr1;jak3;osmr;bcl2l1;ghr;hras;ccnd3;il10rb;pdgfra;stat1;il6;stat4;ifnb1;stat3;pik3r2;ptpn6;mtor;il2ra;pik3cd;il10ra
prerank,Leukocyte transendothelial migration,0.3908669051016547,1.2881284489587357,0.0876979293544458,0.21743363703803528,1.0,44/105,25.79%,mmp9;cxcr4;thy1;ncf2;prkcg;itgb2;myl7;icam1;itgam;msn;cldn2;ncf4;rac2;cldn7;cybb;itga4;mmp2;cyba;myl12b;rap1a;actb;myl12a;pecam1;cldn9;mapk11;prkcb;actn1;cdc42;itgb1;rac1;ezr;rhoa;bcar1;cldn8;pik3r2;pik3cd;ncf1;vav2;cldn10;cxcl12;gnai3;gnai2;vasp;cldn5
prerank,Mitophagy,0.41673038182962907,1.2858930027938624,0.10691003911342895,0.2191081049737762,1.0,28/62,32.81%,e2f1;jun;mras;src;mapk10;rras;sqstm1;tfe3;bcl2l1;atg9b;hras;gabarap;eif2ak3;pgam5;optn;nras;hif1a;mfn2;ubc;fundc1;gabarapl2;bnip3l;atg5;rps27a;uba52;fis1;atf4;atg9a
prerank,African trypanosomiasis,0.47799382870743345,1.2847853212664775,0.1569767441860465,0.21883310114027343,1.0,14/30,20.80%,il1b;tnf;f2rl1;ifng;prkcg;icam1;il18;plcb2;myd88;prkcb;plcb3;il6;apoa1;fas
prerank,Signaling pathways regulating pluripotency of stem cells,0.37398268457101597,1.2791184459138145,0.08647990255785627,0.22511305524406044,1.0,28/134,16.09%,fzd2;zic3;wnt1;isl1;wnt10b;lif;fzd10;wnt4;id1;myc;inhbe;wnt11;id3;klf4;lefty2;wnt2;wnt16;pcgf2;fzd7;fzd3;lefty1;jak3;fgfr2;fzd8;hras;skil;mapk11;bmpr1b
prerank,ErbB signaling pathway,0.4024658699324646,1.2790214331180978,0.10253164556962026,0.2233978503198624,1.0,26/83,23.67%,egf;nrg2;jun;cdkn1a;myc;src;prkcg;erbb4;mapk10;shc3;hbegf;tgfa;shc2;cbl;hras;camk2b;shc1;prkcb;nck2;btc;mapk1;nras;pik3r2;mtor;pik3cd;map2k2
prerank,Hepatocellular carcinoma,0.368862573830556,1.2776549454107897,0.06736353077816493,0.2235227986184631,1.0,39/160,17.90%,fzd2;wnt1;wnt10b;fzd10;e2f1;wnt4;cdkn2a;cdkn1a;myc;bax;prkcg;gstm3;lef1;wnt11;e2f3;txnrd1;hgf;gstp1;shc3;ccnd1;gadd45g;wnt2;bak1;wnt16;tgfa;fzd7;fzd3;tgfb3;frat2;actb;bcl2l1;shc2;fzd8;hras;shc1;prkcb;tgfbr1;rb1;tgfb1
prerank,Cardiac muscle contraction,-0.34353886722394766,-1.2707475094415994,0.08490566037735849,0.45781500478195314,0.995,10/78,4.49%,cox4i2;actc1;ryr2;trdn;myh7;slc8a3;atp1a2;myl4;cacnb2;atp1a3
prerank,Taste transduction,-0.3742091666050006,-1.2690143452157046,0.11940298507462686,0.4292435437959972,0.995,18/49,10.75%,scnn1b;scn3a;htr1a;p2rx2;gabra6;kcnk5;tas1r1;gabra3;scn9a;plcb4;cacna1a;gabra4;p2ry4;tas1r3;grm4;p2rx3;grm1;scnn1g
prerank,Progesterone-mediated oocyte maturation,0.39625394907726147,1.2662015630583812,0.11969111969111969,0.2392856039760163,1.0,30/83,28.00%,adcy8;cdk1;bub1;cdc25c;pkmyt1;ccna2;rps6ka1;ccnb1;mapk10;ccnb2;mad2l1;adcy3;cdc25b;cdc25a;mad2l2;mapk11;hsp90aa1;mapk1;anapc13;pik3r2;pik3cd;plk1;adcy7;gnai3;gnai2;hsp90ab1;pik3r3;aurka;stk10;prkaca
prerank,Collecting duct acid secretion,0.4916583734472563,1.2660558389817838,0.16063675832127353,0.23754805615690006,1.0,9/24,21.29%,clcnkb;atp6v1f;tcirg1;atp6v0d1;atp6v0c;atp6v1e2;atp6v1e1;atp6v1g1;atp6v0a4
prerank,Alzheimer disease,0.346448266311719,1.262439738870624,0.04838709677419355,0.2418495673113468,1.0,116/320,29.43%,grin2d;fzd2;lpl;calml3;il1a;wnt1;il1b;wnt10b;tnf;fzd10;cacna1s;nos2;wnt4;ppp3r2;bace2;tuba1a;cox7a1;wnt11;mapk10;cdk5r1;cybb;chrm3;aph1b;cycs;uqcrq;wnt2;tubb4b;cox7b2;wnt16;gapdh;psenen;kif5c;fzd7;tuba1c;fzd3;frat2;psmd14;tuba1b;tubb2a;fadd;ptgs2;fzd8;psmb3;hras;plcb2;psmb5;psmc4;atp2a3;klc2;casp7;tubb6;psen2;eif2ak3;mcu;cox5a;cox6b1;cox8a;tubb2b;bid;snca;uqcr11;kif5b;uqcrfs1;plcb3;capn2;mapk1;ndufb2;il6;psma4;ndufs8;rtn3;nras;csnk1e;fas;chrna7;ndufa8;itpr1;atg101;ndufa3;nrbf2;pik3r2;ddit3;psmd1;mtor;itpr3;psmc2;pik3cd;psmd7;map2k2;atp2a2;ndufb4;ndufb3;psmb2;ndufb8;psma7;axin1;psmb4;sdhc;cox6a1;cdk5;ndufb6;psma6;psma1;pik3r3;psmd13;ndufab1;ndufb9;uqcr10;plcb1;ndufa6;ndufa13;cox4i1;ndufa7;psmd8;apc2;atp2a1
prerank,Propanoate metabolism,-0.3977218892875328,-1.2607895233899011,0.1423728813559322,0.4192380868103181,0.996,8/32,16.61%,ldhc;aldh6a1;abat;bckdhb;acacb;hibch;dbt;pcca
prerank,Glycerolipid metabolism,0.4231484358710328,1.2577628431798296,0.14227086183310533,0.247606159119596,1.0,13/53,16.84%,akr1b10;lpl;plpp4;plpp2;agpat2;gla;mgll;agpat1;dgkq;plpp1;agpat4;mboat1;aldh1b1
prerank,Oxytocin signaling pathway,0.3689196699695914,1.2566455230070643,0.09529411764705882,0.24728880045238671,1.0,45/140,25.45%,adcy8;calml3;cacna2d3;oxt;cacna1s;jun;ppp3r2;fos;cdkn1a;cacna2d1;src;prkcg;trpm2;pik3r6;cacnb1;ccnd1;rgs2;prkaa2;pik3cg;adcy3;actb;ptgs2;camk1d;pik3r5;myl6;hras;camk2b;plcb2;prkcb;ppp1ca;plcb3;mapk1;nras;rhoa;camk1;itpr1;itpr3;adcy7;pla2g4a;npr2;map2k2;gnai3;gnas;nfatc4;gnai2
prerank,"Valine, leucine and isoleucine degradation",-0.3607580423827639,-1.2566341243165493,0.1346153846153846,0.40315325280592307,0.997,17/45,16.61%,aldh6a1;acadsb;aox1;bcat2;abat;aldh7a1;bckdhb;hmgcll1;auh;hibadh;aldh3a2;mccc1;ivd;hibch;dbt;agxt2;pcca
prerank,Aldosterone synthesis and secretion,0.3860771469748764,1.2492233847226248,0.12720403022670027,0.25788671853672684,1.0,10/88,6.06%,adcy8;calml3;cacna1i;atp2b3;cacna1s;pomc;dagla;prkce;prkcg;atp1b3
prerank,Thyroid hormone synthesis,0.39559750332754556,1.249193535827566,0.13670886075949368,0.25591399858165476,1.0,13/71,9.65%,adcy8;duoxa2;gpx2;gpx6;prkcg;hspa5;atp1b3;gpx7;fxyd2;gpx1;gpx3;creb3;lrp2
prerank,Apelin signaling pathway,0.3728633114858463,1.2491623831623027,0.0967741935483871,0.25397210237588064,1.0,45/125,23.67%,adcy8;calml3;serpine1;egr1;nos2;mras;prkce;gnb3;rras;pik3r6;gng10;ccnd1;slc8a2;spp1;sphk1;prkaa2;gngt2;klf2;pik3cg;gng11;apln;adcy3;myl3;plin1;slc9a1;gna13;pik3r5;hras;plcb2;gnb2;tgfbr1;gabarap;gnb1;gng5;plcb3;gng12;mapk1;cdh1;nras;gng8;itpr1;mtor;itpr3;adcy7;map2k2
prerank,Cholinergic synapse,0.3776741638857753,1.2467881305819837,0.11951219512195121,0.2559761134431492,1.0,38/106,23.16%,adcy8;cacna1s;fos;prkcg;gnb3;pik3r6;chrm3;gng10;creb3;chrna6;gngt2;bcl2;pik3cg;gng11;adcy3;pik3r5;hras;camk2b;kcnq5;plcb2;gnb2;prkcb;ache;gnb1;gng5;plcb3;gng12;mapk1;nras;gng8;chrm4;chrna7;itpr1;pik3r2;kcnq1;itpr3;pik3cd;adcy7
prerank,Ferroptosis,0.44740389832727717,1.245612637379053,0.17196531791907516,0.25613974668044237,1.0,11/35,24.41%,acsl4;alox15;map1lc3a;cybb;gss;pcbp1;map1lc3b;acsl3;fth1;ncoa4;hmox1
prerank,PI3K-Akt signaling pathway,0.3370170729088955,1.2445347531957125,0.0522466039707419,0.2558599649791711,1.0,106/315,22.91%,egf;col1a1;fgf21;ibsp;osm;ccne1;lamc3;fgf20;epo;cdkn1a;il2;myc;itga11;efna3;thbs1;ddit4;lpar2;col6a5;thbs2;col1a2;fgf23;gnb3;itga6;lamb3;erbb4;col4a4;ywhah;kit;sgk1;col4a1;hgf;pdgfrb;pik3r6;flt3;fgf17;lama3;gng10;itga4;ccnd1;col4a2;lpar5;creb3;pdgfa;ywhaz;spp1;f2r;col4a5;prkaa2;gngt2;bcl2;tlr2;col4a3;pik3cg;tgfa;angpt1;csf1r;gng11;pgf;angpt4;syk;lpar6;jak3;osmr;fgfr2;bcl2l1;ntrk1;lpar1;pik3r5;itgav;ghr;hras;gnb2;ywhab;sgk2;ikbkg;ccnd3;col6a2;gnb1;ccne2;phlpp2;itga2b;tnc;itgb3;pdgfra;gng5;ppp2r5b;hsp90aa1;itgb1;gng12;ywhag;mapk1;il6;ppp2r1a;rac1;nras;tnxb;gng8;fgf18;ifnb1;col9a3;pik3r2;ppp2ca;fgf2;mtor;il2ra;pik3cd
prerank,Porphyrin and chlorophyll metabolism,0.4594328288783729,1.242430134188283,0.18556701030927836,0.25728699255466175,1.0,13/30,28.12%,heph;blvra;ugt1a1;ugt1a10;ugt2a3;hccs;ugt1a8;hmbs;mmab;hmox1;hmox2;ugt1a9;fech
prerank,Epithelial cell signaling in Helicobacter pylori infection,0.4002244593078939,1.2375498426082694,0.1511627906976744,0.2637302832458383,1.0,24/66,22.32%,cxcl1;jun;cxcl3;src;mapk10;atp6v1f;atp6v0b;hbegf;tcirg1;atp6v0d1;atp6v0c;lyn;cxcr1;ptprz1;atp6v1e2;mapk11;ikbkg;cdc42;atp6v1e1;atp6ap1;rac1;atp6v1g1;atp6v0a4;ccl5
prerank,SNARE interactions in vesicular transport,0.4502430138195077,1.235409232302887,0.1724137931034483,0.2652888823145335,1.0,6/31,11.00%,vamp5;stx3;stx11;stx1a;vamp8;ykt6
prerank,Rap1 signaling pathway,0.3516297073135904,1.2324659110392335,0.09513023782559456,0.26856691766193164,1.0,75/196,25.71%,adcy8;calml3;egf;fgf21;fgf20;id1;mras;efna3;thbs1;lpar2;src;prkcg;itgb2;fgf23;itgam;kit;rap1gap;rac2;rras;hgf;pdgfrb;cnr1;fgf17;pfn4;lpar5;apbb1ip;pdgfa;f2r;fpr1;rac3;angpt1;csf1r;pgf;angpt4;adcy3;rap1a;actb;fgfr2;lpar1;ralgds;hras;plcb2;mapk11;prkcb;cdc42;rala;itga2b;itgb3;pdgfra;plcb3;itgb1;mapk1;lcp2;cdh1;rac1;nras;p2ry1;rhoa;bcar1;fgf18;pfn3;pik3r2;fgf2;pfn1;pik3cd;adcy7;map2k2;vav2;ngfr;vegfb;gnai3;gnas;gnai2;vasp;pard6a
prerank,Mineral absorption,-0.35666060147693096,-1.2301980863910187,0.15162454873646208,0.44371453284645573,1.0,6/48,4.49%,slc26a9;s100g;slc34a3;slc8a3;atp1a2;atp1a3
prerank,Melanoma,0.3950359857526472,1.2289806716306297,0.15947712418300652,0.2724453893344478,1.0,16/67,10.64%,egf;fgf21;e2f1;fgf20;cdkn2a;cdkn1a;bax;fgf23;e2f3;hgf;pdgfrb;fgf17;ccnd1;gadd45g;pdgfa;bak1
prerank,Pentose and glucuronate interconversions,0.487207359278487,1.2258945575072204,0.2116564417177914,0.2755160148555696,1.0,5/19,10.36%,akr1b10;ugt1a1;ugt1a10;dhdh;ugt2a3
prerank,Steroid hormone biosynthesis,-0.38515113438931353,-1.2151452380331058,0.16286644951140064,0.4556337231882562,1.0,10/33,14.47%,cyp1a1;cyp1a2;cyp17a1;sult1e1;ugt2a2;ugt2a1;srd5a1;cyp2e1;akr1d1;hsd3b2
prerank,Gastric cancer,0.3559512262083728,1.212431514195234,0.13818181818181818,0.2976737416484596,1.0,40/140,17.90%,fzd2;egf;wnt1;fgf21;wnt10b;ccne1;fzd10;cdkn2b;e2f1;fgf20;wnt4;cdkn1a;myc;bax;fgf23;lef1;wnt11;e2f3;hgf;fgf17;shc3;ccnd1;gadd45g;wnt2;bak1;wnt16;bcl2;fzd7;fzd3;tgfb3;frat2;fgfr2;shc2;fzd8;hras;shc1;tgfbr1;rb1;ccne2;tgfb1
prerank,Inflammatory mediator regulation of TRP channels,0.3697749363674457,1.1962313522319765,0.18471337579617833,0.3260479665859782,1.0,33/89,23.22%,adcy8;calml3;il1b;f2rl1;asic2;src;prkce;prkcg;p2ry2;trpv4;mapk10;bdkrb2;htr2b;trpv2;adcy3;ntrk1;camk2b;plcb2;asic5;mapk11;trpm8;prkcb;ptger4;bdkrb1;ppp1ca;plcb3;itpr1;ptger2;pik3r2;itpr3;pik3cd;adcy7;pla2g4a
prerank,Prion disease,0.3346489402753433,1.194056832848496,0.12721238938053098,0.32827234798305854,1.0,91/228,28.77%,grin2d;il1a;il1b;tnf;cacna1s;egr1;ppp3r2;ncf2;bax;tuba1a;hspa5;cox7a1;c7;hspa2;mapk10;ncf4;rac2;c1qa;cybb;cycs;uqcrq;creb3;tubb4b;c1qb;cav2;cyba;cox7b2;kif5c;tuba1c;psmd14;tuba1b;tubb2a;c1qc;psmb3;mapk11;hspa8;psmb5;psmc4;klc2;tubb6;eif2ak3;mcu;cox5a;cox6b1;cox8a;tubb2b;uqcr11;kif5b;uqcrfs1;mapk1;ndufb2;il6;psma4;ndufs8;rac1;ndufa8;itpr1;ndufa3;pik3r2;ccl5;ddit3;psmd1;itpr3;c8g;psmc2;pik3cd;ncf1;psmd7;ndufb4;ndufb3;psmb2;ndufb8;psma7;psmb4;sdhc;cox6a1;stip1;ndufb6;psma6;psma1;pik3r3;psmd13;ndufab1;prkaca;ndufb9;uqcr10;ryr1;lamc1;ndufa6;ndufa13;cox4i1
prerank,Protein digestion and absorption,0.3622388189011564,1.1877749824164365,0.18564356435643564,0.3381590751582716,1.0,28/97,12.65%,prss2;mep1a;col1a1;col5a3;prss1;col14a1;col6a5;col8a2;col1a2;atp1b3;col4a4;ace2;col26a1;col5a1;col4a1;fxyd2;col3a1;cpa3;slc1a5;col4a2;col5a2;slc8a2;cpa2;slc36a1;col4a5;col13a1;col4a3;col16a1
prerank,Linoleic acid metabolism,-0.42097733833359835,-1.1867507563607913,0.2349570200573066,0.5055078295712734,1.0,6/19,11.18%,cyp1a2;pla2g10;pla2g6;pla2g2f;pla2g4d;cyp2e1
prerank,Acute myeloid leukemia,0.38012217653102115,1.1782972619501655,0.22366710013003901,0.35541314571955773,1.0,24/64,23.67%,mpo;cebpe;ccna2;myc;lef1;spi1;itgam;kit;flt3;runx1;ccnd1;csf1r;cebpa;hras;pml;ikbkg;mapk1;nras;rara;stat3;pik3r2;mtor;pik3cd;map2k2
prerank,Fat digestion and absorption,0.4113572906556706,1.1778555711044223,0.24578651685393257,0.35375026041998836,1.0,16/37,27.56%,apoa4;plpp2;agpat2;pla2g1b;slc27a4;agpat1;npc1l1;plpp1;cd36;acat2;apoa1;pla2g2a;dgat1;scarb1;pla2g5;fabp1
prerank,"Parathyroid hormone synthesis, secretion and action",0.3578946114630232,1.1768530890250197,0.18453865336658354,0.3534232000786103,1.0,25/103,16.48%,adcy8;cyp27b1;egr1;fos;cdkn1a;pthlh;sost;prkcg;fgf23;mmp14;jund;gna12;pde4a;hbegf;creb3;runx2;pld2;mmp15;bcl2;pde4d;adcy3;vdr;gna13;plcb2;prkcb
prerank,Vibrio cholerae infection,0.4105906605185191,1.1757333206470753,0.21715817694369974,0.35293407008915345,1.0,24/45,30.21%,kdelr3;atp6v1f;atp6v0b;tcirg1;atp6v0d1;atp6v0c;adcy3;actb;atp6v1e2;sec61a1;atp6v1e1;atp6ap1;sec61b;atp6v1g1;sec61g;atp6v0a4;kcnq1;arf1;gnas;atp6v1c1;pdia4;prkaca;atp6v0a1;kdelr2
prerank,Autoimmune thyroid disease,0.4736727600600713,1.156482826269931,0.28217054263565894,0.3903157894859459,1.0,4/18,7.98%,il2;ctla4;cd80;cd86
prerank,Primary immunodeficiency,0.4103268728979479,1.151769858161023,0.2705718270571827,0.39787665045822496,1.0,15/35,18.12%,icos;cd79a;cd3d;rfx5;cd3e;cd8a;ada;jak3;btk;ptprc;zap70;ikbkg;ciita;tap1;tnfrsf13c
prerank,Glycosaminoglycan biosynthesis,0.3811636314284688,1.1507669142938624,0.25105189340813466,0.39717512829095886,1.0,20/52,23.43%,hs6st2;hs3st1;chst1;chsy1;chst11;chsy3;chst2;xylt1;csgalnact2;chst3;b3gat3;b4galt1;b4galt2;chpf;hs6st1;chst4;ext1;chpf2;hs3st3a1;b3galt6
prerank,Pantothenate and CoA biosynthesis,-0.41172129643901145,-1.1440542626902925,0.26331360946745563,0.6068463047357786,1.0,10/19,24.33%,enpp1;bcat2;enpp3;dpyd;upb1;aldh3a2;pank1;gadl1;dpys;aldh2
prerank,Ether lipid metabolism,0.3974739254723426,1.1417033957551548,0.27668539325842695,0.4145193948936651,1.0,11/40,12.96%,enpp2;plpp2;pld4;pla2g1b;pla2g7;lpcat2;pld2;gal3st1;pafah1b3;plpp1;lpcat1
prerank,Complement and coagulation cascades,0.3625576727710982,1.1401704676462074,0.2652005174644243,0.41501150099703654,1.0,12/73,10.82%,serpine1;plau;c3ar1;itgb2;itgax;procr;itgam;c7;bdkrb2;c1qa;c1qb;f2r
prerank,Butanoate metabolism,-0.38130854170598827,-1.140145051147958,0.2625,0.5908489791503818,1.0,9/24,15.03%,gad2;acsm5;gad1;abat;hmgcll1;aldh5a1;l2hgdh;bdh1;acsm3
prerank,Arrhythmogenic right ventricular cardiomyopathy,-0.3029327187065805,-1.138961361445764,0.20276497695852536,0.5682344439036621,1.0,9/74,4.18%,des;ryr2;ctnna3;ctnna2;slc8a3;actn3;cacnb2;itga8;itga2
prerank,GnRH signaling pathway,0.3576777142460609,1.1357965198316196,0.266078184110971,0.42144349219213084,1.0,26/83,23.67%,adcy8;calml3;cacna1s;egr1;jun;src;mmp14;mapk10;hbegf;mmp2;pld2;adcy3;hras;camk2b;plcb2;mapk11;prkcb;cdc42;plcb3;mapk1;nras;itpr1;itpr3;adcy7;pla2g4a;map2k2
prerank,Gap junction,0.35602753681620747,1.130405992993153,0.2876884422110553,0.4308723112964876,1.0,32/79,25.45%,adcy8;egf;cdk1;src;prkcg;tuba1a;pdgfrb;gjd2;pdgfa;tubb4b;htr2b;tuba1c;adcy3;tuba1b;tubb2a;lpar1;hras;plcb2;prkcb;tubb6;tubb2b;pdgfra;plcb3;mapk1;nras;itpr1;itpr3;adcy7;map2k2;gnai3;gnas;gnai2
prerank,Drug metabolism,0.3583628266468039,1.129734507885433,0.2538860103626943,0.4296279956218596,1.0,19/75,16.21%,fmo1;aldh3a1;mpo;tymp;gstm3;rrm2;upp2;ugt1a1;gstp1;ugt1a10;impdh1;ugt2a3;tk1;nme2;rrm2b;aldh3b1;nme1;hpgds;ugt1a8
prerank,Endocytosis,0.3175998683378529,1.128614335370208,0.21645997745208567,0.4292454421601477,1.0,89/222,30.82%,cxcr4;ccr5;dnajc6;src;rab31;sh3gl3;ehd4;hspa2;psd2;arf4;arpc5;wipf3;snx32;cav2;ap2s1;pld2;cyth3;actr2;arpc3;kif5c;cxcr1;grk6;sh3kbp1;fgfr2;arpc2;cbl;agap2;cyth2;capzb;folr2;hras;arf6;chmp6;arf3;arpc5l;hspa8;rab35;pml;wipf1;tgfbr1;cdc42;ldlr;cyth4;sh3glb1;kif5b;pdgfra;arpc4;epn3;cltb;pip5k1c;rab5c;rhoa;chmp4b;chmp2b;tsg101;arfgap3;clta;il2ra;arpc1b;tgfbr2;vps37c;rab11fip5;arf1;arrb2;smap1;vps25;pard6a;cxcr2;mdm2;vps26a;snx3;capza1;vps29;arap3;rab11a;vps45;iqsec2;dab2;sh3glb2;arpc1a;rab10;il2rg;chmp7;ldlrap1;chmp5;grk5;ap2b1;cltc;rab5a
prerank,Aldosterone-regulated sodium reabsorption,-0.3578032926785889,-1.1284324827515113,0.2654320987654321,0.5769245813799441,1.0,10/34,13.78%,scnn1b;atp1a2;igf1;nr3c2;atp1a3;irs1;scnn1g;insr;pik3r1;prkca
prerank,Calcium signaling pathway,0.3149625475687884,1.1250926203684675,0.22478070175438597,0.43451848944200105,1.0,36/224,10.82%,grin2d;adcy8;calml3;avpr1b;cacna1e;ret;egf;fgf21;cacna1i;atp2b3;cxcr4;cacna1s;ptgfr;fgf20;nos2;avpr1a;ppp3r2;ptger1;gna15;htr7;prkcg;fgf23;pde1a;erbb4;hrh2;p2rx1;hgf;bdkrb2;pdgfrb;fgf17;chrm3;pdgfa;slc8a2;htr2b;sphk1;f2r
